fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,hour,day_of_week,month
96.28,2025-01-17 10:31:20,-73.70697874898599,40.93732383683853,-73.97831049693099,40.9450659754165,3,22.81,10,4,1
103.62,2024-11-26 19:11:30,-73.70728085336204,40.85171113938662,-73.98324039346697,40.66241871660189,2,31.36,19,1,11
99.31,2024-09-06 20:20:20,-73.80462133689169,40.834272001123004,-73.95283269774906,40.61344229586146,1,27.55,20,4,9
107.18,2024-12-25 22:46:47,-74.02828298510974,40.94286853092878,-73.85351432679711,40.724928986112,4,28.35,22,2,12
48.84,2025-05-13 05:13:55,-73.94418988365092,40.6753882249196,-73.951885084431,40.73188593017006,2,6.32,5,1,5
54.05,2025-02-21 08:47:02,-73.7054564081932,40.655717931214475,-73.79417208416224,40.644834679029515,1,7.58,8,4,2
60.95,2025-05-25 18:11:53,-73.98367859893445,40.73379966111467,-73.9214513267745,40.84730047699636,1,13.66,18,6,5
139.87,2025-03-13 04:24:23,-73.71030230393748,40.76111997098646,-74.03942175998081,40.93596975247891,4,33.83,4,3,3
109.87,2025-06-22 19:51:08,-73.8382777920902,40.901239079178744,-73.82014903151895,40.60350840176891,4,33.14,19,6,6
71.21,2025-03-01 19:44:02,-74.02786512673076,40.76116615811773,-73.91081164049037,40.91090358616775,2,19.34,19,5,3
109.37,2025-02-28 20:42:03,-73.97600008963174,40.601572597102404,-73.82022374185902,40.90637894857712,4,36.34,20,4,2
98.56,2024-11-23 09:18:07,-73.83578541838934,40.93438116322316,-73.99563592755959,40.74171162127668,2,25.29,9,5,11
99.27,2024-09-15 12:56:24,-74.04592068535678,40.905179014053815,-73.90669521629472,40.63829481189681,1,31.91,12,6,9
133.75,2025-07-13 21:27:48,-73.98040981459911,40.93333106076592,-73.76674975017562,40.5908301983042,2,42.12,21,6,7
110.7,2025-07-13 20:53:25,-73.77058787606524,40.82371111825002,-73.73907374525803,40.595045023572126,4,25.56,20,6,7
60.35,2025-08-09 21:25:19,-73.96588797081405,40.86287750820613,-74.04764355155781,40.79710668311348,1,10.04,21,5,8
51.44,2024-10-26 21:48:28,-73.97066366483001,40.93485833803266,-73.82689881031489,40.92826589817536,2,12.1,21,5,10
48.17,2025-01-16 07:26:30,-73.77725130290305,40.868225606431295,-73.81160456819212,40.94496761795046,1,9.01,7,3,1
71.72,2025-01-17 13:15:48,-73.90056398315204,40.782189551404365,-73.78458433158139,40.67143025487221,2,15.72,13,4,1
134.29,2025-01-01 08:43:43,-73.75089494375676,40.900776842811005,-74.01037951236181,40.689509851381594,4,32.08,8,2,1
76.05,2025-07-23 22:40:02,-73.96389965395129,40.75721749367077,-73.8030513254351,40.648072020468184,3,18.2,22,2,7
124.66,2025-01-16 11:00:01,-73.77792826820155,40.945850685906684,-74.00855195210158,40.614599487874585,1,41.64,11,3,1
85.61,2025-05-28 05:14:13,-73.89660243406564,40.911880638076425,-73.81798989404133,40.67666131799052,4,26.98,5,2,5
84.7,2024-12-22 08:06:59,-73.75087635256062,40.59726905052791,-73.80394194043001,40.8140226659489,2,24.51,8,6,12
89.89,2025-07-06 01:23:02,-73.86177894441998,40.834736903856445,-73.85901528224814,40.67956207542078,3,17.26,1,6,7
31.59,2024-10-03 07:52:01,-73.82447256291908,40.67266231932638,-73.79606875048074,40.708427595416374,2,4.64,7,3,10
63.36,2025-08-04 05:55:12,-74.04143833367485,40.63532483517091,-73.87055260657314,40.56993796285808,4,16.16,5,0,8
45.68,2025-07-27 18:59:25,-73.9413362197614,40.823158632531715,-74.01002463125096,40.84046728699154,3,6.09,18,6,7
44.22,2025-06-12 07:48:19,-73.8061087345487,40.826616134521416,-73.87586177337562,40.836986546384374,1,5.98,7,3,6
51.89,2025-07-19 20:44:21,-73.95609291513193,40.83864197987444,-73.86632159970168,40.92260720582878,4,12.01,20,5,7
51.04,2025-06-17 01:05:10,-73.82856787830123,40.68102243628506,-73.91681892171184,40.770313998200024,3,12.41,1,1,6
56.3,2024-08-26 17:52:49,-74.02744035445924,40.56522786600137,-73.92993350920825,40.64983550465842,3,12.5,17,0,8
99.23,2025-05-08 07:11:48,-73.8200435936264,40.85633398081816,-74.02304783138261,40.664911705864846,2,27.3,7,3,5
83.07,2025-01-28 00:36:23,-74.02756148267935,40.84486710319775,-73.8145840391168,40.714968990237544,4,23.03,0,1,1
56.76,2025-05-23 12:42:34,-74.03045618679617,40.9050197027827,-73.927409824474,40.907736525859235,3,8.67,12,4,5
51.24,2025-02-27 20:22:55,-73.71548290679213,40.88141959397527,-73.74530345550203,40.80386347276266,2,8.98,20,3,2
34.55,2024-09-19 12:27:46,-73.81365246680302,40.569612003584,-73.84841158463253,40.59536945383147,1,4.1,12,3,9
122.96,2025-01-18 17:46:48,-73.81250619054407,40.61200292014667,-73.98010351299328,40.88346217795732,4,33.32,17,5,1
93.06,2025-05-03 23:13:40,-74.04346196057497,40.85738106957258,-73.86625525175337,40.70885793847008,2,22.26,23,5,5
104.24,2025-07-06 10:54:55,-73.7677999304542,40.92005786831008,-74.00937268164276,40.69988110729926,1,31.82,10,6,7
54.08,2025-05-09 00:31:12,-73.76091559789727,40.70176205416448,-73.88976338331554,40.70223673454352,3,10.86,0,4,5
101.29,2025-06-30 00:14:17,-73.96139615236633,40.926276226602646,-73.9208164228249,40.69936120691953,4,25.46,0,0,6
73.86,2024-11-09 02:10:01,-73.8683192084373,40.8819458359578,-73.72874392441179,40.738270653892734,3,19.83,2,5,11
36.67,2024-09-16 00:19:45,-73.96058879250978,40.710811430143934,-73.93591788288363,40.758547723630876,1,5.7,0,0,9
97.55,2025-06-13 08:41:42,-73.73892001927024,40.65835164432687,-73.84663442783445,40.901344505015864,3,28.5,8,4,6
94.94,2024-11-05 18:35:11,-73.78513514974111,40.788773932030644,-74.04987506870769,40.91066386654213,3,26.07,18,1,11
115.34,2025-07-10 16:50:56,-73.85094043518141,40.643380452625244,-73.70187841463542,40.84710464002547,2,25.9,16,3,7
123.31,2024-09-29 08:51:07,-73.8761821448465,40.57280014780833,-73.99680330524197,40.8720119497633,1,34.79,8,6,9
65.89,2024-10-21 08:15:39,-73.90961530544497,40.74798895637594,-73.94294366896482,40.91052931984405,4,18.29,8,0,10
39.31,2024-11-05 01:49:43,-73.87789988786822,40.92323496515867,-73.83441478405898,40.89502004322707,3,4.82,1,1,11
86.04,2024-12-27 11:47:21,-73.95299872382857,40.84835916440945,-73.72869933096594,40.87439027735806,4,19.08,11,4,12
96.58,2025-01-05 03:59:42,-74.00528747540628,40.83740579745963,-74.00864741991008,40.59656029319231,2,26.78,3,6,1
83.13,2024-08-31 13:20:41,-73.7684633149038,40.925528070940615,-74.03445791562518,40.942844168398395,2,22.43,13,5,8
99.76,2025-03-04 09:00:21,-73.9076164923199,40.56216506318255,-73.80142940276035,40.778776106710964,1,25.7,9,1,3
58.93,2025-04-27 12:48:28,-73.89863693724212,40.83692510969492,-73.79697373769362,40.781128571160686,3,10.57,12,6,4
29.66,2025-01-14 23:01:01,-73.76932105130003,40.6384192374717,-73.77686874070919,40.65856472323348,2,2.33,23,1,1
58.99,2025-05-11 22:27:33,-73.85347204458658,40.71057330256467,-74.02672644131945,40.677910255478636,2,15.05,22,6,5
109.42,2025-08-16 09:34:48,-73.7327485343274,40.83989756597919,-74.03098325000083,40.66694695581149,3,31.64,9,5,8
46.51,2025-03-21 05:17:22,-73.97375397078486,40.609940283383025,-74.04519781056892,40.681183567762744,2,9.95,5,4,3
100.41,2024-09-22 17:11:18,-73.71602698195443,40.65097483055209,-73.98712552387853,40.8281253187863,1,30.16,17,6,9
173.8,2024-12-12 07:36:16,-74.04906719854347,40.894780861489906,-73.83489276461025,40.560158169774006,1,41.35,7,3,12
104.21,2025-04-01 01:21:19,-73.90975479217694,40.84717732372396,-73.94782174782485,40.59799972335481,2,27.89,1,1,4
79.9,2024-08-22 00:00:06,-73.99182185011553,40.8820646930646,-73.73541323477797,40.861202663046356,4,21.68,0,3,8
107.95,2025-08-16 03:37:55,-74.02728799218217,40.93119152796437,-73.98169665266391,40.70919381219639,2,24.98,3,5,8
76.89,2025-06-18 10:39:41,-74.0412070877084,40.942056305629485,-73.80422769304843,40.89136352455005,4,20.69,10,2,6
73.2,2025-04-09 13:37:15,-73.82720272656613,40.64518993722073,-73.82520530593352,40.828327586796505,4,20.36,13,2,4
105.59,2025-05-31 09:19:36,-73.79792588991471,40.69967372089404,-74.00963830551011,40.57984228440883,1,22.29,9,5,5
61.45,2024-11-24 09:34:58,-73.96469364235166,40.79581272956043,-73.84641964195252,40.77724348053756,1,10.17,9,6,11
85.85,2024-09-09 04:09:20,-73.71813440688346,40.87515168893807,-73.99460374931797,40.93997488037139,2,24.33,4,0,9
92.92,2024-10-10 00:57:13,-73.87476244700647,40.94132086156236,-74.02843882216567,40.77138328751287,4,22.89,0,3,10
104.8,2024-09-08 10:06:26,-73.96494916794963,40.92484426235429,-73.97244664238406,40.619788337911565,2,33.93,10,6,9
66.62,2024-11-28 00:06:46,-73.70683549321365,40.5789397619274,-73.86004452127881,40.635196771055966,2,14.37,0,3,11
60.57,2024-09-19 01:05:24,-73.89379272284114,40.87314625468691,-73.89793086484038,40.73202813840651,2,15.7,1,3,9
83.62,2025-08-08 10:43:10,-73.86676615566415,40.6966096388117,-73.75127200198351,40.90438947815942,4,25.07,10,4,8
55.39,2024-11-27 11:13:43,-73.87590831588639,40.86221994624072,-73.75552347050088,40.84343315154575,1,10.34,11,2,11
54.69,2025-04-08 02:53:40,-73.96925878598725,40.638249082630495,-73.84515239105822,40.6930394814796,4,12.11,2,1,4
89.55,2025-03-22 23:45:55,-74.01845964741892,40.883297643046376,-73.70929413018759,40.767856210456685,1,29.01,23,5,3
127.72,2024-10-27 19:52:44,-73.91390997653833,40.566092581198056,-73.81356479250097,40.89808444397484,1,37.87,19,6,10
41.1,2025-04-30 16:43:38,-73.95699470636211,40.848198323419496,-74.03710233034556,40.81896445066784,3,7.48,16,2,4
132.35,2025-08-11 01:16:46,-73.76826613358507,40.88230773956233,-73.96766036222877,40.62993051864064,3,32.7,1,0,8
80.14,2025-08-03 10:24:33,-73.7499481498138,40.619118589901575,-73.7614217977412,40.797768253355976,2,19.89,10,6,8
31.92,2025-06-17 17:13:29,-73.73724659867467,40.60510215600464,-73.71780742505975,40.565183512265655,4,4.73,17,1,6
92.33,2025-01-28 18:19:19,-73.80111109702837,40.883210579003105,-73.73670637525447,40.67427484318184,1,23.86,18,1,1
25.79,2025-05-15 10:04:31,-73.80096663547506,40.91689244079879,-73.79405887289008,40.91540080753463,4,0.6,10,3,5
44.66,2024-11-01 08:27:58,-74.03293830533995,40.91577234332525,-73.94870565921805,40.8672977222741,2,8.9,8,4,11
64.51,2024-12-20 12:16:08,-73.9682173188548,40.72828675489575,-73.92281863300376,40.83241464687071,1,12.19,12,4,12
48.0,2025-04-21 06:30:44,-73.97678454849701,40.90404339000814,-73.91973812107102,40.9342189137084,4,5.85,6,0,4
111.44,2025-04-19 05:02:41,-73.93272090908478,40.897624959339694,-73.93222939412935,40.669063057222225,2,25.41,5,5,4
73.73,2024-10-24 00:56:55,-73.99841440189896,40.58043284138108,-73.81419535751557,40.689269451665574,2,19.7,0,3,10
84.32,2025-06-27 06:12:46,-73.90554441239317,40.70524083530864,-73.71556190865948,40.60872580093188,2,19.29,6,4,6
62.16,2025-08-01 19:34:38,-73.74175068353274,40.73072269292361,-73.75339839283801,40.87447791670332,2,16.01,19,4,8
75.43,2025-03-17 10:13:32,-73.79733170456069,40.8205442119681,-74.04170449134088,40.78408986344184,1,20.96,10,0,3
81.03,2024-09-21 21:18:43,-73.82912445421348,40.74369924438125,-73.98987494172728,40.571756563428174,1,23.44,21,5,9
111.08,2025-01-14 22:31:28,-73.78739057900096,40.75448857927393,-74.04270681954458,40.90664599422393,3,27.34,22,1,1
77.25,2025-04-16 02:53:03,-73.9066791903205,40.581734117388024,-73.7362460054743,40.694655042288076,3,19.09,2,2,4
52.15,2025-03-07 21:51:04,-73.82029691431173,40.852266107246734,-73.88360719265691,40.77462861191058,2,10.14,21,4,3
102.53,2025-05-01 09:04:35,-74.0045747028644,40.59522450846494,-73.7757506927733,40.81053476879426,4,30.75,9,3,5
39.52,2024-12-21 08:19:38,-73.80833113928519,40.8634364996684,-73.87105253536102,40.870626591043404,3,5.33,8,5,12
76.54,2025-02-19 16:10:02,-73.73297429489175,40.6123831408722,-73.95582877985129,40.550569321230476,4,20.04,16,2,2
38.51,2024-12-14 16:49:42,-73.76374970664251,40.79567735725379,-73.70414939355982,40.760904764802376,3,6.34,16,5,12
38.12,2025-05-31 12:47:41,-73.79911732733412,40.90061210171595,-73.84313854723612,40.93166818601111,2,5.06,12,5,5
85.04,2024-11-29 18:32:41,-73.75721436570836,40.64126843115775,-73.73060316800007,40.86214733280836,3,24.66,18,4,11
45.11,2025-02-20 23:14:17,-73.84229635830783,40.56199852655736,-73.72288592850397,40.55434933541763,2,10.12,23,3,2
92.7,2025-02-06 21:35:29,-73.89474358625185,40.79766835051363,-73.97253394762593,40.578452810397344,1,25.24,21,3,2
88.54,2024-09-13 21:31:57,-73.71542126233791,40.63123313888664,-73.96938871831745,40.66212468695169,3,21.7,21,4,9
50.85,2025-01-22 14:12:38,-73.90725376330408,40.78893134297931,-73.80292753255668,40.73221008314834,2,10.82,14,2,1
152.49,2024-09-01 10:52:00,-73.77496560875157,40.93998344636412,-74.00513425635401,40.56068573224365,3,46.42,10,6,9
88.19,2025-03-24 09:15:09,-74.03293471576106,40.817021348529934,-73.82701538707245,40.93017165340212,4,21.4,9,0,3
62.14,2025-07-25 10:37:41,-74.00633578883235,40.77529697843477,-73.84406102555397,40.859874301050425,3,16.58,10,4,7
24.82,2025-01-31 09:53:00,-73.95208253011026,40.57160774310653,-73.95662994043934,40.57899335106937,4,0.91,9,4,1
145.42,2025-05-26 14:06:58,-74.02883610980028,40.900108415350736,-73.91821964616032,40.601457793481366,1,34.49,14,0,5
58.55,2025-05-10 18:45:48,-73.7874277436248,40.810053366248574,-73.74902567461062,40.926119606940084,3,13.3,18,5,5
90.9,2025-02-26 02:35:05,-73.96889627420519,40.786731900067025,-73.9407400423712,40.62072418755557,4,18.61,2,2,2
66.03,2025-01-04 01:16:19,-74.00482189068214,40.61655035193053,-73.86073724438361,40.642704158433375,2,12.5,1,5,1
145.16,2025-07-02 02:54:10,-73.93153262277406,40.57547324446581,-73.72966125303853,40.88503857021094,1,38.4,2,2,7
62.14,2025-07-18 12:31:31,-73.86098371265932,40.878628753378905,-74.04051893707346,40.8054696426676,3,17.15,12,4,7
69.37,2024-09-24 14:50:31,-73.84051609786171,40.73820342032399,-73.81526321516786,40.577850080070746,4,17.96,14,1,9
67.49,2025-06-12 17:46:34,-73.84222154590958,40.84889443340375,-73.87160929209409,40.70259250902862,4,16.46,17,3,6
61.84,2025-03-24 12:32:59,-73.70618960582942,40.90629344939843,-73.83963657404264,40.8640452843583,4,12.16,12,0,3
55.01,2025-02-16 00:03:40,-73.84196919527112,40.5565196963664,-73.77394408791056,40.62766022803203,4,9.78,0,6,2
43.77,2025-04-19 02:35:11,-73.83727808168328,40.898374771048445,-73.88671315508388,40.82836473532772,1,8.83,2,5,4
93.77,2024-11-18 04:20:52,-73.76184096694465,40.65536091065231,-74.03107903953352,40.614413653485514,1,23.17,4,0,11
90.66,2025-05-08 19:20:32,-74.0192365986543,40.66944461630169,-73.84517503637957,40.88496954807976,4,28.09,19,3,5
58.92,2024-09-26 12:21:44,-73.70327023104447,40.731825321184544,-73.78364967111926,40.64525331857765,1,11.77,12,3,9
41.06,2024-10-22 06:59:44,-73.99364430932552,40.7918457474911,-73.96524759255831,40.833932627733475,1,5.25,6,1,10
100.45,2024-11-17 01:18:45,-74.01859148926673,40.65162725746039,-73.71075220019858,40.76867635615847,3,29.03,1,6,11
91.6,2025-03-29 13:10:38,-74.03940376446181,40.90491554834601,-73.75461077845911,40.82077434528863,4,25.71,13,5,3
63.89,2024-11-02 10:39:19,-73.80429821641869,40.8228093242885,-73.75605506292149,40.697176223017436,3,14.55,10,5,11
88.45,2024-10-13 02:50:20,-73.73439199535488,40.59750295917684,-73.96100463533098,40.73282567472943,1,24.33,2,6,10
86.66,2024-10-25 23:35:20,-73.88309294677245,40.80541192942546,-73.98682939103236,40.63847549866437,1,20.52,23,4,10
111.41,2024-11-02 12:55:59,-73.72095193117983,40.568473543697436,-73.7584829982866,40.8847673548637,2,35.31,12,5,11
81.83,2025-07-06 06:45:07,-73.82057523998782,40.673201286257175,-73.9304665134762,40.837279992465476,3,20.46,6,6,7
75.21,2025-02-26 22:51:05,-73.70472345689953,40.799848238756994,-73.70595711269043,40.64581765645335,1,17.13,22,2,2
152.06,2025-08-18 15:52:00,-73.73041459268178,40.55151648863949,-73.95124608091146,40.87575085859712,4,40.57,15,0,8
101.96,2024-11-11 22:34:44,-73.96358423268619,40.752525377263204,-73.75226289633864,40.64663899098459,2,21.35,22,0,11
51.88,2025-01-10 02:01:56,-73.93798172410261,40.63505511381238,-73.8091724049301,40.640087093682844,3,10.88,2,4,1
128.62,2024-11-12 07:09:07,-74.02419062168987,40.836132886497424,-73.80659954291258,40.59062815068839,4,32.89,7,1,11
120.14,2024-09-02 22:50:42,-73.91793038345011,40.86546611899223,-73.70508636674528,40.59784678748326,1,34.74,22,0,9
43.96,2025-06-09 20:11:21,-73.9734587584308,40.770721616282216,-73.92787187268945,40.73568555493399,3,5.47,20,0,6
49.49,2024-12-22 00:39:01,-73.8557335002061,40.64113063002891,-73.95017523960317,40.62262155076895,1,8.23,0,6,12
126.58,2025-05-19 06:38:53,-73.98861119676423,40.949012173927365,-73.84063050081743,40.64160377719191,4,36.38,6,0,5
124.39,2025-08-03 20:42:31,-73.84990661223685,40.636478972937645,-74.01802257354939,40.92808452609177,1,35.38,20,6,8
132.43,2025-07-24 14:35:03,-73.82797757057259,40.648853968630895,-73.78703132991457,40.94107814718673,3,32.68,14,3,7
83.18,2025-06-17 05:31:21,-73.98076782099534,40.862639513988995,-73.79395484972727,40.69879486142894,3,24.07,5,1,6
70.21,2025-03-29 16:51:54,-74.01452330266544,40.813447676938694,-73.83185274991793,40.87680807823572,4,16.9,16,5,3
107.78,2025-01-14 16:23:12,-73.94615669736716,40.661986432331794,-73.80344229287357,40.89930180889659,1,29.0,16,1,1
49.97,2024-08-20 08:58:08,-73.78767942926518,40.64734354779929,-73.71045182076837,40.676870577646994,2,7.29,8,1,8
79.24,2025-03-20 18:17:58,-74.00821760957902,40.72289030690801,-74.02450010579601,40.91510211963974,1,21.42,18,3,3
68.8,2024-08-25 10:27:52,-73.92840052841574,40.793104270213824,-73.75749065910657,40.71878920928828,3,16.6,10,6,8
71.68,2025-03-19 13:11:57,-73.9559241730019,40.719677636840295,-73.75344247974283,40.785297822146305,2,18.55,13,2,3
47.73,2024-10-22 06:47:18,-73.74171718015774,40.62218461839099,-73.80323335614388,40.70682186310139,2,10.75,6,1,10
82.61,2024-09-24 13:55:51,-73.78462479493466,40.92702677604726,-73.94195498956384,40.73556995841792,3,25.07,13,1,9
93.55,2025-06-05 12:08:42,-73.98067806676609,40.77884314251044,-73.70928843289066,40.76890055535996,3,22.88,12,3,6
59.06,2024-09-27 23:05:50,-73.97871705873088,40.76915988909417,-73.93300763724127,40.85739592976442,4,10.54,23,4,9
93.85,2024-10-01 11:02:11,-73.85139900504699,40.74361787954516,-74.00702434880542,40.913910037921084,3,23.02,11,1,10
44.24,2025-06-03 08:55:01,-73.98153135361068,40.623282101262426,-73.97126155741759,40.68850455297129,2,7.3,8,1,6
80.03,2025-02-02 06:29:49,-73.9856950657591,40.93966606596918,-74.03138921974796,40.78757086884909,4,17.34,6,6,2
82.56,2025-01-04 02:31:07,-73.81290811236984,40.7217557615477,-73.89040109591788,40.576460652562666,2,17.43,2,5,1
101.89,2025-02-18 00:15:46,-73.79697756112066,40.60032576999031,-73.82548908202584,40.81039714130453,2,23.48,0,1,2
48.07,2024-12-03 14:49:59,-73.96461488893517,40.853426542834114,-73.94938272095162,40.75572027645471,3,10.94,14,1,12
30.78,2024-08-25 14:14:14,-74.03494040651357,40.917767427280026,-73.9911703575112,40.90542780523115,2,3.93,14,6,8
70.39,2025-03-11 13:14:25,-73.75047530706222,40.71501826146991,-73.93605194182047,40.71572766949786,2,15.64,13,1,3
65.52,2025-05-23 08:33:10,-73.82538014291828,40.940059777390104,-73.74470959675818,40.84333465516277,1,12.71,8,4,5
122.22,2025-05-14 00:59:40,-74.01385118894954,40.6271234817055,-73.77172122471285,40.898806475739164,1,36.45,0,2,5
115.32,2025-04-04 00:47:13,-73.78712430249078,40.641198613601816,-73.91018250637973,40.90415721411448,1,31.02,0,4,4
58.4,2025-06-12 01:25:22,-73.90998452108022,40.759618777569756,-73.72791556088688,40.81293431433822,4,16.44,1,3,6
136.3,2025-01-08 01:35:23,-73.87529823081367,40.94759047870648,-73.82898572136342,40.637611929685974,4,34.69,1,2,1
92.64,2025-06-22 08:01:11,-73.97094201457183,40.628593604139354,-73.70805701541546,40.80670022378089,2,29.72,8,6,6
52.2,2024-10-25 18:57:57,-73.96498067495713,40.71994819653837,-73.83553960368933,40.6725664661282,4,12.12,18,4,10
43.83,2025-01-24 18:02:14,-73.93588066561195,40.77615102025327,-74.00885793872943,40.75936505813008,1,6.42,18,4,1
54.36,2025-01-11 21:02:13,-73.79070527392619,40.923314088353244,-73.82390221190215,40.82956625464237,3,10.79,21,5,1
